qid	uuid	is_answear
1909	6379	0.0
1982	2460	0.0
2224	5078	0.0
933	7423	0.0
1750	11783	0.0
5326	676	1.0
1329	4055	0.0
1837	8324	0.0
574	240	0.0
3369	2541	1.0
5808	4194	0.0
391	12667	0.0
3715	6195	0.0
3581	6880	0.0
3190	8976	0.0
3409	22309	0.0
172	425	0.0
1291	2618	0.0
376	19046	0.0
1923	1306	0.0
4114	4478	0.0
120	4202	0.0
4644	2906	0.0
5984	11721	0.0
89	14415	0.0
490	11969	0.0
3180	7667	0.0
325	8319	0.0
81	8437	0.0
624	2938	0.5
507	4377	0.0
6693	15223	0.0
990	1806	0.0
85	5430	0.0
5416	5820	0.0
3553	3866	0.0
564	6626	0.0
1947	21086	0.0
440	3808	0.0
385	4049	0.0
4683	5795	1.0
148	1975	0.0
841	5522	0.0
47	10026	0.0
493	15923	0.0
129	10171	0.0
2817	680	1.0
554	2474	0.0
128	5080	0.0
761	2673	1.0
3343	9596	0.0
33	320	0.0
1549	10837	0.0
176	13942	0.0
642	1625	0.0
1606	2647	0.0
3321	8631	0.0
2066	10738	0.0
660	14183	0.0
1302	13956	0.0
469	4144	0.0
1445	10158	0.0
321	15308	0.0
1657	6777	0.0
984	2828	1.0
2927	6775	0.0
137	3117	0.0
960	7083	0.0
3331	2974	0.0
1715	3096	0.0
392	704	0.0
188	2477	0.0
2	8440	0.0
48	5751	0.0
1614	2241	0.0
4678	13167	1.0
3688	476	0.0
5014	1619	0.0
5205	7335	0.0
47	10789	0.0
3187	18752	0.0
5210	4143	0.0
6705	5000	0.0
62	9541	0.0
698	1240	0.0
516	1585	0.0
95	8760	0.0
855	776	0.0
4205	2621	0.0
682	6	0.0
1245	13889	0.0
1037	6254	0.0
2107	1270	1.0
6806	10103	1.0
621	16249	0.0
2018	736	1.0
241	1185	0.5
4309	3128	0.0
2839	7519	0.0
534	5559	0.0
1428	307	0.0
387	798	0.0
731	945	0.0
468	13375	0.0
209	1372	0.0
1896	378	0.0
1579	1601	0.0
1013	31	0.0
3700	1870	0.0
1357	11564	0.0
2732	19458	0.0
3373	5680	0.0
2161	7177	0.0
1032	1116	0.0
2286	15382	0.0
527	625	0.0
4838	3015	0.0
3065	5390	0.0
237	1003	0.0
1751	6738	0.0
807	1999	1.0
406	4018	0.0
5508	3501	0.0
4550	11918	1.0
471	14257	0.0
544	3364	0.0
2106	15040	0.0
440	290	0.0
4558	14270	0.0
5208	11149	1.0
338	4208	0.0
3715	3306	0.0
3087	2625	0.0
18	539	0.0
6473	1782	0.0
4217	5795	0.0
2454	3855	1.0
2966	450	0.0
1637	6536	0.0
1922	7871	0.0
4981	14549	0.0
1900	14639	0.0
1575	2755	1.0
2381	678	0.0
624	1446	0.0
349	16930	0.0
6259	530	1.0
1692	7684	0.0
1569	12422	1.0
1445	290	0.0
45	11160	0.0
1174	4918	0.0
249	2762	0.0
81	15153	0.0
984	6439	0.0
430	1054	0.0
1808	9502	0.0
2534	348	0.0
3750	4713	0.0
1035	4829	0.0
284	7400	0.0
39	2976	0.0
1837	6520	0.0
1203	10042	0.0
141	6660	0.0
759	9096	0.0
2962	3096	0.0
127	5450	0.0
3439	8667	0.0
2229	13979	0.0
1856	3069	0.0
507	246	0.0
86	9208	0.0
2143	15100	0.0
1272	5678	0.0
63	3877	0.0
102	7869	0.0
208	2330	0.0
388	15094	0.0
1558	3573	0.0
2967	1916	0.0
10	2546	0.0
189	1973	0.0
375	5978	0.0
1262	3678	0.0
5798	7020	0.0
2444	17791	0.0
2867	24749	0.0
1032	4055	0.0
660	7443	1.0
990	2525	0.0
693	1732	0.0
2325	1666	0.0
2839	3706	0.0
2744	5579	0.0
1004	4871	0.0
153	10773	0.0
2755	6558	0.0
450	14556	0.0
322	347	0.0
1281	1206	0.0
2044	1226	0.0
129	4383	0.0
345	18862	0.0
366	673	0.0
4406	18840	0.0
1100	17244	0.0
1879	5246	0.0
595	883	0.0
4816	447	0.0
998	12731	0.0
427	3068	0.0
1196	1992	0.0
5390	18456	0.0
524	6700	0.0
2230	4553	0.0
2560	1189	0.0
1350	3825	0.0
77	274	1.0
2844	2084	0.0
5736	9607	0.0
6111	17668	0.0
2142	22348	0.0
315	8192	0.0
36	19811	0.0
2932	572	0.0
1032	13887	0.0
5849	9649	0.0
773	18814	0.0
253	9987	0.0
1204	10219	0.0
1087	16241	0.0
1376	14700	0.0
1218	16	1.0
1349	2803	0.0
4725	10697	0.0
3527	12068	0.0
3745	5117	1.0
545	5882	0.0
1003	6773	0.0
4861	7067	0.0
762	1741	0.0
830	6536	0.0
3288	238	0.0
347	2325	0.0
1028	5060	0.0
683	10017	1.0
2019	4323	0.0
141	928	0.0
4587	6071	0.0
1967	19678	0.0
596	7180	0.0
5150	7098	0.0
96	9417	0.0
86	9750	0.0
2474	7939	0.0
883	4369	0.0
392	2410	0.0
473	2955	0.0
504	15381	0.0
1947	16804	0.0
2001	638	0.0
1946	17093	0.0
292	354	0.0
912	3117	0.0
6890	21820	0.0
4783	4016	0.0
1174	1034	0.0
1505	11585	0.0
999	1866	0.0
64	10378	0.0
1557	8591	0.0
1896	1325	0.0
190	3018	0.0
74	1474	0.0
6004	5810	0.0
1405	2129	0.0
995	7153	0.0
108	12126	0.0
3811	14370	0.0
176	3471	0.0
1364	2367	0.0
774	1002	1.0
5554	4207	0.0
2526	5492	0.0
329	11938	0.0
367	397	0.0
3187	13127	0.0
789	937	0.0
757	2350	0.0
4845	1187	0.0
3411	17553	0.0
6045	3611	1.0
625	3846	0.0
4483	4012	1.0
357	12113	0.0
918	5503	1.0
293	2370	0.0
501	6640	0.0
434	8244	0.0
2817	1080	0.0
39	428	0.0
2355	11644	0.0
1134	3022	0.0
1878	1522	1.0
497	306	0.0
1918	5044	0.0
507	6544	0.0
1265	2092	0.0
121	14681	0.0
139	80	0.0
5900	7817	0.0
4818	16078	0.0
942	16396	0.0
1503	12571	0.0
3546	5590	0.0
4633	9008	0.0
910	8117	0.0
69	7287	1.0
4436	2488	0.0
1831	2503	1.0
1001	11970	0.0
108	442	0.0
2641	7882	0.0
90	9261	1.0
293	2782	0.0
755	3293	0.0
1616	20399	0.0
3073	20336	0.0
4341	3388	0.0
4804	7022	0.0
5201	1772	0.0
250	1243	0.0
747	5963	0.0
5890	4638	1.0
1974	2723	0.0
2005	1481	0.0
983	13906	0.0
3803	3120	1.0
2578	5439	0.0
2011	6439	0.0
3566	7534	0.0
4247	2246	1.0
5161	15549	0.0
4297	4429	0.0
4900	17456	0.0
821	668	0.0
1070	10022	0.0
87	132	0.0
438	2474	0.0
2153	7172	0.0
439	7686	0.0
1714	11110	0.0
1172	683	0.0
4647	7303	0.0
141	2226	0.0
6736	3225	0.0
4790	7005	0.0
750	1324	1.0
885	12788	0.0
178	6310	0.0
5854	17799	0.0
1008	12667	0.0
2679	4352	0.0
1948	9705	1.0
497	7312	0.0
1941	13885	0.0
1492	5473	0.0
214	14751	0.0
3086	11402	0.0
2818	3461	1.0
433	2137	0.0
5378	2249	0.0
984	6243	0.0
3297	1086	1.0
803	16294	0.0
175	1480	0.0
654	15884	0.0
1158	3593	0.0
78	2144	0.0
850	3712	0.0
2252	10649	0.0
2522	2157	0.0
1091	14441	0.0
587	10235	0.0
4689	10634	0.0
2341	8818	0.0
673	4925	1.0
295	3889	0.0
2606	24915	0.0
2697	5406	0.0
315	6156	0.0
427	6233	1.0
1547	16476	0.0
1140	13057	0.0
2695	17133	0.0
488	3245	0.0
353	13800	0.0
457	10646	0.0
1195	5320	0.0
2732	16886	0.0
70	8179	0.0
1084	3192	0.0
6876	11865	0.0
795	15854	0.0
5368	7975	0.0
756	7185	0.0
2995	5028	0.0
837	1473	0.0
252	9550	0.0
146	1408	0.0
1556	69	0.0
1110	3962	0.0
5822	24242	0.0
2890	5606	0.0
227	4534	0.0
5175	5410	0.0
2210	14784	0.0
831	1998	0.0
1927	8216	0.0
3759	4334	0.0
1504	6929	0.0
744	3086	0.0
558	2290	0.0
1265	5515	0.0
1760	275	0.0
736	9438	0.0
2348	7439	0.0
2461	14296	0.0
1140	13278	0.0
3836	8447	0.0
50	8732	0.0
1261	8070	0.0
894	6366	0.0
86	1751	0.0
1349	2853	0.0
142	2618	0.0
615	105	0.0
5362	9169	1.0
1566	3010	1.0
43	5625	0.0
4468	5210	0.0
2399	25781	0.0
5895	4915	0.0
2628	4221	0.0
818	5862	0.0
2098	25833	0.0
426	12546	0.0
1893	9036	0.0
2416	173	0.0
4372	16141	0.0
204	603	0.0
426	10596	0.0
6607	7671	0.0
295	3367	0.0
579	3333	0.0
840	3376	0.0
3231	6722	0.0
4302	19219	0.0
78	6850	1.0
5395	11459	0.0
2128	11319	0.0
195	2481	0.0
2472	10511	0.0
3048	10734	0.0
2893	3679	0.0
724	159	0.0
523	574	0.0
129	8311	0.0
1084	767	1.0
45	15879	0.0
3369	6425	0.0
1115	11045	0.0
1636	4440	1.0
2418	7575	0.0
3187	16083	0.0
4553	16870	0.0
3786	17835	0.0
292	2230	0.0
238	15706	1.0
1331	10245	0.0
744	482	0.0
3778	492	1.0
1267	6265	0.0
108	10024	0.0
5959	2505	0.0
6426	1582	0.0
86	12614	0.0
3180	9300	0.0
1981	7022	0.0
701	8070	0.0
365	3730	0.0
6048	10819	0.0
869	4605	0.0
4154	585	0.0
1362	10	0.0
1737	9914	0.0
108	16696	0.0
1312	20352	0.0
226	2659	0.0
415	3694	0.0
128	3925	0.0
3216	16001	0.0
295	1091	0.0
1281	19178	0.0
7	6315	0.0
6493	14044	0.0
333	1190	0.0
507	10942	0.0
277	2978	0.0
2044	4630	0.0
3634	289	0.0
375	16	0.0
28	8336	0.0
1985	9361	0.0
1140	10770	0.0
768	5442	0.0
619	6917	0.0
507	3364	0.0
2185	12589	0.0
2425	11178	0.0
1884	5622	0.0
1629	523	0.0
438	26959	0.0
3963	3487	0.0
1074	12510	0.0
6571	6330	0.0
503	4878	1.0
438	12967	0.0
761	1691	0.0
7018	8219	0.0
4739	922	0.0
3478	9341	0.0
1496	13248	0.0
219	3538	0.0
725	2414	0.0
3460	2944	0.0
1468	3718	0.0
321	4049	0.0
4481	9602	0.0
3410	518	0.0
610	5695	0.0
5517	14308	1.0
758	5127	0.0
2066	8013	1.0
1766	1467	0.0
45	62	0.0
5045	7174	0.0
3152	22836	0.0
286	3820	0.0
1133	3971	1.0
141	2354	0.0
492	2264	0.0
3173	422	1.0
129	4487	0.0
4138	1349	0.0
3941	4428	0.0
6416	1256	1.0
566	6585	0.5
567	1480	0.0
7362	3931	0.0
28	3512	0.0
82	1495	0.5
2152	4455	0.0
1025	13103	0.0
1393	1963	0.0
172	10652	0.0
3216	5593	0.0
3331	5310	0.0
943	4945	0.0
3748	2406	0.0
1381	3958	0.0
638	13153	0.0
433	10	0.0
1582	10370	0.0
28	6662	0.0
175	7814	0.0
5243	434	0.0
5000	16965	1.0
6984	835	0.0
5980	4446	0.0
919	3453	0.0
782	244	0.0
5779	14560	0.0
102	16501	0.0
1922	292	0.0
1008	12903	0.0
2328	8183	1.0
1309	3763	0.0
4658	6957	0.0
195	348	0.0
1619	1903	0.0
1947	18428	0.0
1019	15881	0.0
227	14049	0.0
4738	11586	0.0
992	2659	0.0
742	861	0.0
1134	605	0.0
765	4706	0.0
423	5146	0.0
3367	12496	0.0
62	11042	0.0
944	2162	0.0
2237	2097	0.0
314	2254	0.0
3911	23634	0.0
1569	2174	0.0
3925	11571	0.0
3404	25286	1.0
2486	196	0.0
2695	18143	0.0
411	3677	0.0
5017	12330	0.0
1075	5240	0.0
61	24239	0.0
528	5221	1.0
2285	6719	0.0
3628	753	0.0
1629	4011	0.0
1090	20566	0.0
1035	3038	0.0
3863	23950	0.0
1714	3013	0.0
61	12525	0.0
113	342	0.0
100	987	0.0
2209	7680	0.0
50	3712	0.0
2115	11725	1.0
853	19855	0.0
557	6660	0.0
507	3057	0.0
1140	1534	0.0
5311	14554	0.0
2575	5507	0.0
2688	920	0.0
448	9458	1.0
658	4289	0.0
3878	3656	0.0
1614	171	0.0
295	3693	0.0
1550	24605	0.0
89	3027	0.0
338	17882	0.0
2483	7470	0.0
350	8149	0.0
127	4546	0.0
2256	5612	0.0
671	7708	0.0
165	5121	0.0
6280	407	0.0
876	10967	0.0
426	1989	0.0
3988	11789	1.0
1957	3486	1.0
247	1945	0.0
117	8960	0.0
799	4214	0.0
347	3701	0.0
506	3104	0.0
2089	1820	0.0
2304	2797	1.0
1343	12616	0.0
1966	3903	0.0
433	6744	0.0
1738	4084	0.0
224	6186	0.0
4992	8277	0.0
793	929	0.0
743	11143	0.0
824	4489	1.0
3849	15925	0.0
3999	9087	0.0
5237	9447	0.0
159	13622	0.0
734	17831	0.0
314	1672	0.0
1963	3276	0.0
5421	11644	0.0
1628	3830	0.0
2119	4104	0.0
35	743	0.0
2177	5386	0.0
2399	4141	0.0
2513	5680	0.0
6519	1757	0.0
3111	9470	0.0
162	16284	0.0
1727	10184	0.0
1887	24482	0.0
191	14448	0.0
54	759	0.0
3983	7819	0.0
5478	3606	0.0
1566	6730	0.0
929	16221	0.0
459	16851	0.0
578	472	0.0
1061	3741	0.0
2733	12506	1.0
2930	7597	0.0
1408	13294	0.0
1390	2918	0.0
1004	6484	0.0
237	21387	0.0
47	1080	0.0
1250	4915	0.0
1917	903	0.0
5876	6734	0.0
2211	6719	0.0
791	13471	0.0
1436	2083	0.0
6090	4177	0.0
5513	6256	0.0
2526	21798	0.0
586	21252	0.0
4708	2770	0.0
507	12328	0.0
21	7827	0.0
87	5749	0.0
1629	4365	0.0
4763	23742	1.0
797	17135	0.0
4740	9903	0.0
2384	10524	0.0
1985	13429	0.0
2594	12887	0.0
43	8569	0.0
190	13348	0.0
250	2022	0.0
1303	8352	1.0
38	3573	0.0
4803	17210	0.0
2222	2806	0.0
763	4438	1.0
976	6189	0.0
735	3478	0.0
363	2000	0.0
209	12632	0.0
460	2099	1.0
2272	15462	0.0
1309	2199	0.0
18	198	0.0
3526	9702	0.0
3182	5044	0.0
3479	19001	0.0
102	7775	0.0
970	3560	0.0
3908	18469	0.0
209	21757	1.0
1749	1167	0.0
1224	17314	1.0
945	6890	0.0
107	175	0.0
466	6898	0.0
4400	6330	0.0
1731	1518	0.0
179	12598	0.0
321	11310	0.0
321	6111	0.0
1004	16331	0.0
5681	17506	0.0
1100	17114	0.0
47	5637	0.0
631	9462	0.0
367	12381	0.0
318	11688	0.0
2979	4274	0.0
314	1907	0.0
1941	6747	0.0
768	9472	0.0
5008	3048	0.0
561	185	0.0
6835	3807	1.0
2967	10159	0.0
291	24865	1.0
6004	6978	0.0
2005	11881	1.0
6315	6534	0.0
87	5747	0.0
5436	3461	1.0
1694	5579	1.0
400	12095	0.0
7	515	0.0
1311	18198	0.0
2784	3698	0.0
2081	24828	0.0
1313	15901	0.0
548	9136	0.0
1035	2107	0.0
140	4574	0.0
5018	25063	0.0
1799	4008	0.0
447	11213	0.0
2085	9337	0.0
1216	4453	0.0
1631	4949	1.0
556	26415	0.0
314	5978	0.0
3327	21281	0.0
385	63	0.0
4292	2975	1.0
447	5798	0.0
309	5846	0.0
945	5470	0.0
227	623	0.0
3290	2446	0.0
184	4545	0.0
308	13335	0.0
79	2172	0.0
1693	4488	0.0
4855	9664	0.0
1308	660	0.0
3974	7489	1.0
1257	12363	0.0
291	10450	0.0
4623	2578	0.0
4891	3992	1.0
4468	4817	0.0
476	10245	0.0
1287	4625	0.0
554	12000	0.0
567	2360	0.0
1762	14599	1.0
1981	2287	0.0
1000	3792	0.0
31	1171	0.0
409	3820	0.0
1004	7941	0.0
5	9146	0.0
1081	8353	0.0
2993	4783	0.0
522	4395	0.0
372	14305	0.0
230	11388	0.0
2731	17477	0.0
1434	3407	0.0
387	2751	1.0
2993	19004	0.0
1036	7391	0.0
1531	4314	0.0
1907	7032	0.0
585	8536	0.0
61	3341	0.0
4783	617	0.0
1903	3690	0.5
291	13399	0.0
392	2750	0.0
3245	9402	0.0
181	7210	0.0
329	8689	0.0
748	5585	0.0
4972	1228	0.0
675	15228	0.0
315	23650	0.0
5333	3387	1.0
2844	1107	0.0
5210	14659	0.0
555	7439	0.0
433	3889	0.0
3695	11173	1.0
1500	23455	0.0
547	450	0.0
539	10353	0.0
2967	490	0.0
2324	4533	0.0
636	22211	0.0
6204	19424	0.0
755	4687	0.0
148	2887	0.0
992	689	0.0
4430	19472	0.0
1891	7807	0.0
900	890	0.0
3055	9095	0.0
469	7581	0.0
392	5854	0.0
1501	4475	0.0
769	6816	0.0
2559	5408	1.0
3613	961	0.0
435	5774	0.0
3788	4507	1.0
7199	25799	1.0
4686	13171	0.0
89	6594	0.0
795	8215	0.0
68	6870	0.0
5471	6772	0.0
137	354	0.0
214	3228	0.0
674	22463	0.0
730	623	0.0
4687	3160	1.0
1015	3846	0.0
4104	8305	0.0
1260	8487	0.0
392	14975	0.0
4657	3704	0.0
675	1156	0.0
5591	3095	0.0
707	2807	0.0
1547	15373	0.0
418	3049	0.0
1458	19791	0.0
3783	950	0.0
1044	14281	0.0
388	18836	0.0
661	5687	0.0
6724	22463	0.0
408	1910	1.0
3808	4728	0.0
1010	4246	0.0
795	17155	0.0
18	3209	0.0
129	3601	0.0
516	2154	0.0
5424	13227	0.0
1490	9851	0.0
125	3888	0.0
3042	20736	0.0
4458	3241	0.0
2592	7338	0.0
248	3766	0.0
1029	6918	0.0
2059	11640	1.0
140	86	0.0
585	25017	0.0
246	10642	0.0
1562	13577	0.0
5220	9309	0.0
1235	2510	0.0
2229	7976	0.0
947	4640	0.0
871	6937	0.0
1082	446	0.0
1905	7168	0.0
1306	7965	0.0
100	99	0.0
1055	8937	0.0
5329	11583	0.0
2031	12237	1.0
1219	12213	0.0
363	2236	0.0
1218	1495	0.0
1310	5024	0.0
1008	10801	0.0
1350	6966	0.0
5969	3170	0.0
1827	204	0.0
294	7248	0.0
447	1031	0.0
787	1984	0.0
2551	6418	0.0
512	9098	0.0
2581	6310	0.0
2804	15630	0.0
295	2512	0.0
833	5055	0.0
236	2459	1.0
1065	6130	0.0
72	4895	0.0
81	24015	0.0
3096	2551	1.0
1133	5339	0.0
1922	11154	0.0
741	2176	1.0
4676	3718	0.0
883	6659	0.0
493	21873	0.0
4437	17179	1.0
385	16003	0.0
3130	11327	0.0
177	9264	0.0
2882	20996	0.0
1541	1852	0.0
5265	20	0.0
5450	12151	0.0
2279	2446	0.0
573	1943	1.0
2099	3505	0.0
514	4794	1.0
5001	11670	0.0
291	470	0.0
2294	1019	0.0
257	3445	0.0
119	5639	0.0
7	4135	1.0
2619	3807	0.0
69	4031	0.0
50	229	0.0
480	5245	0.0
1	10820	1.0
795	9589	0.0
7	13248	0.0
1977	16626	0.0
3657	8310	1.0
1255	15819	0.0
392	10913	0.0
2967	3108	0.0
2229	21330	0.0
3430	4802	0.0
1765	4369	0.0
257	4110	0.0
2209	1508	0.0
4889	13176	0.0
3399	26935	0.0
202	15082	0.0
768	3725	0.0
3669	3907	0.0
164	611	0.0
1837	5905	1.0
329	7338	0.0
488	1337	0.0
3642	6629	0.0
1445	1897	0.0
1731	3865	0.0
367	7343	0.0
2162	9300	0.0
4073	15720	0.0
1331	13616	0.0
468	2583	0.0
1551	1514	0.0
5531	60	0.0
95	12290	0.0
2228	17344	0.0
83	1945	0.0
1596	4667	1.0
30	5246	0.0
121	7501	0.0
2332	2120	0.0
869	4418	0.0
4352	1039	0.0
1749	537	1.0
314	2200	0.0
4987	6877	0.0
314	2234	0.0
3760	19919	1.0
5145	313	0.0
1155	2234	0.0
646	4171	0.0
2482	2420	1.0
138	1887	0.0
545	10143	0.0
1242	7727	1.0
2784	1500	0.0
886	10691	0.0
542	2982	0.0
1898	9447	0.0
2191	13172	1.0
761	13298	0.0
782	146	0.0
18	4506	0.0
4292	4553	0.0
2143	663	0.0
227	1747	0.0
123	6077	0.0
5068	15540	0.0
2197	7195	0.0
406	12300	0.0
5081	3338	0.0
87	678	0.0
1407	11710	0.0
4894	3737	1.0
785	8118	0.0
1140	947	0.0
4758	4223	0.0
1015	553	1.0
3233	527	1.0
2363	20312	0.0
3185	5725	0.0
1136	5930	0.0
283	6832	0.0
6288	1459	0.0
1048	3525	0.0
1837	12405	0.0
2318	1674	0.0
1203	17936	0.0
5219	3232	0.0
1032	6989	0.0
1196	10395	0.0
968	8637	0.0
6419	25804	0.0
789	1828	0.0
468	2508	0.0
1663	891	1.0
2005	349	0.0
433	3224	0.0
963	9145	0.0
1044	49	0.0
558	4402	0.0
1849	2720	0.0
159	12329	0.0
3349	9181	0.0
1822	6220	0.0
726	12880	0.0
118	5346	0.0
47	444	0.0
947	7288	0.0
102	19000	0.0
497	87	0.0
3489	6217	0.0
5	15648	0.0
1067	170	0.0
1705	6876	0.0
1921	12403	1.0
4535	5020	0.0
1896	7603	0.0
1514	2019	0.0
341	6973	0.0
458	597	0.0
1090	24650	1.0
252	22865	0.0
2399	2872	0.0
2399	6638	0.0
329	2382	0.0
665	4889	0.0
7	3597	0.0
18	6630	0.0
250	4506	0.0
2268	4955	0.0
592	3594	1.0
1810	606	0.0
516	7492	1.0
561	7287	0.0
978	4386	0.0
1835	1927	0.0
1341	8164	0.0
3110	8982	1.0
513	6587	0.0
688	2193	0.0
3429	10421	0.0
1918	14672	0.0
187	1773	1.0
532	7286	0.0
3555	6385	0.0
3388	13332	0.0
2453	2503	0.0
5057	2504	0.0
1651	2083	0.0
189	4137	0.0
1004	15777	0.0
473	5719	0.0
6075	9749	0.0
3326	9824	0.0
560	3998	1.0
2430	1582	0.0
353	8071	0.0
919	5377	0.0
5290	4573	0.0
1454	7463	0.0
2222	10151	0.0
2931	303	0.0
2994	422	0.0
3674	8910	0.0
990	5003	0.0
49	14110	0.0
5072	4776	0.0
433	2451	0.0
2097	2614	0.0
462	509	0.0
3812	7702	0.0
2320	5108	0.0
2268	3731	0.0
2919	11518	0.0
353	12958	0.0
994	309	0.0
3919	3059	0.0
319	14485	0.0
2970	2324	0.0
5099	10127	0.0
2539	8452	0.0
410	523	0.0
366	7317	0.0
47	12380	0.0
825	15696	0.0
3100	3563	1.0
5965	788	0.0
827	5183	0.0
472	6203	1.0
5950	11601	0.0
365	8213	0.0
293	9729	0.0
784	1962	0.0
577	1239	1.0
2786	5997	0.0
1922	5834	0.0
6965	4334	1.0
35	5165	0.0
2348	3558	0.0
1331	5874	0.0
406	19060	0.0
2018	998	0.0
507	1111	1.0
117	3658	0.0
1409	25173	0.0
1457	1305	0.0
1643	7347	0.0
4123	10028	0.0
596	9933	1.0
291	3482	0.0
4962	16370	0.0
139	4372	0.0
5796	3459	0.0
505	19775	0.0
872	12874	0.0
4089	450	0.0
2659	9239	0.0
28	1834	0.0
1396	437	0.0
100	1103	1.0
1145	652	0.0
1342	3726	0.0
908	13880	1.0
69	7053	0.0
5177	2212	1.0
911	17113	0.0
156	1806	1.0
951	5277	0.0
4673	10621	0.0
1122	15910	0.0
5403	15978	0.0
18	2116	0.0
1062	2288	0.0
1539	3891	0.0
3646	2929	0.0
5106	7016	0.0
588	10017	0.0
3824	22288	0.0
974	1477	0.0
447	193	0.0
1856	2994	0.0
1822	2724	0.0
393	13905	0.0
88	16510	0.0
769	3918	0.0
1196	13707	0.0
1729	6301	0.0
4894	1582	0.0
140	3293	0.0
1323	7752	0.0
1203	6959	0.0
432	2130	0.0
388	19202	0.0
146	51	0.0
707	5110	0.0
40	3931	0.0
5144	751	0.0
4141	7288	1.0
2589	2953	0.0
679	10296	0.0
68	11213	0.0
90	7187	0.0
6521	4105	0.0
522	2806	0.0
1485	2076	0.0
409	4526	0.0
912	9233	0.0
5159	1212	0.0
3161	14892	0.0
1004	16763	0.0
999	5946	0.0
4162	1506	0.0
1181	1545	1.0
637	3907	0.0
292	1291	0.0
134	10103	0.0
2429	9282	0.0
1722	2216	0.0
4677	6724	1.0
4633	1987	0.0
3704	17378	0.0
1067	4760	0.0
4905	4637	0.0
1651	1006	0.0
768	6128	0.0
4159	6652	0.0
544	3946	0.0
507	5735	0.0
152	12193	0.0
501	8263	0.0
4556	14497	1.0
1428	5522	0.0
5735	67	1.0
165	1435	0.0
3324	12362	0.0
507	2410	0.0
519	12169	0.0
108	8584	0.0
5404	5827	0.0
39	1732	0.0
1131	15552	0.0
294	1271	0.0
4827	16945	0.0
5387	3611	0.0
1720	9625	0.0
552	2286	0.0
5590	14794	0.0
2251	3638	0.0
1444	6184	1.0
186	1825	0.0
5300	10198	0.0
3321	4119	0.0
2213	1467	0.0
2384	928	0.0
852	4974	0.0
62	12567	0.0
2817	6730	0.0
284	11070	0.0
3638	24735	0.0
2446	5440	0.0
326	6803	0.0
830	3443	1.0
883	1232	0.0
63	11553	0.0
3613	9596	0.0
14	9026	0.0
3140	11971	0.0
371	7169	0.0
3456	19221	0.0
1681	4636	0.0
233	10701	0.0
95	7553	0.0
406	535	0.0
34	16349	0.0
1847	3550	0.0
191	1782	0.0
6912	10079	0.0
1880	1357	0.0
57	11903	0.0
968	16966	0.0
488	891	0.0
298	645	0.0
18	2451	0.0
1352	12996	0.0
2936	9793	0.0
1019	4060	0.0
7	9688	0.0
784	3173	0.0
4908	1461	0.0
260	8589	0.0
437	4408	0.0
516	2254	0.0
816	13478	0.0
145	149	0.0
827	19509	0.0
1010	539	0.0
1140	16442	0.0
589	4065	0.0
7	2101	0.0
798	12747	0.0
3203	1453	1.0
450	21799	0.0
2536	17644	0.0
6112	6010	0.0
2173	5503	1.0
3814	1152	0.0
153	14014	0.0
81	27065	0.0
55	7281	0.0
81	10195	0.0
1201	2906	0.0
6125	11710	0.0
1555	14332	0.0
3615	487	0.0
1036	21920	0.0
1140	12111	0.0
2414	18702	0.0
4292	363	0.0
788	3107	0.0
2467	25485	0.0
2	10831	0.0
248	787	1.0
594	11896	0.0
100	678	1.0
3917	1577	1.0
81	4594	0.0
177	17569	0.0
5026	4638	1.0
1866	618	0.0
1865	8933	0.0
2060	787	1.0
1272	478	0.0
27	4451	1.0
2789	3100	1.0
2755	475	0.0
3143	13152	0.0
669	6413	0.0
2227	7149	0.0
1397	5123	0.0
2821	9775	0.0
213	9135	0.0
352	9361	1.0
2425	9737	0.0
4262	23159	0.0
181	2047	0.0
2399	18431	0.0
864	12691	0.0
2615	13064	0.0
507	244	0.0
743	8695	0.0
6998	4910	1.0
3887	10554	0.0
3424	11701	0.0
1592	8602	1.0
4132	9408	0.0
1250	9833	0.0
226	20049	0.0
1996	170	0.0
5411	12826	0.0
4466	8791	1.0
2662	9382	0.0
726	3329	0.0
1576	6265	0.0
74	13521	0.0
2050	3127	0.0
784	8072	0.0
2044	2769	0.0
232	4890	0.0
1347	3799	0.0
1031	1838	1.0
2891	17462	0.0
595	2243	0.0
293	2102	0.0
29	9547	0.0
633	4251	0.0
3757	7753	0.0
2766	10429	0.0
662	760	0.0
6589	8366	0.0
206	5803	0.0
321	12367	0.0
438	16120	0.0
4476	2846	0.0
2456	498	0.0
1899	8471	0.0
345	7640	0.0
5	8308	0.0
1090	18641	0.0
764	3867	0.0
2539	3614	0.0
700	14278	0.0
2791	4572	1.0
1637	1924	0.0
3137	752	0.0
891	1148	0.0
5403	15989	0.0
148	259	0.0
35	794	0.0
437	22437	0.0
392	2488	0.0
507	10631	0.0
469	2102	0.0
1277	6475	0.0
1470	2102	0.0
2425	10377	1.0
3087	7813	0.0
5581	6304	0.0
555	16603	0.0
3863	7271	1.0
219	1147	0.0
1458	9699	0.0
2838	12387	0.0
227	88	0.0
918	7221	1.0
1	4423	1.0
774	470	0.0
1349	1582	0.0
4233	19252	1.0
763	5212	0.0
154	23071	0.0
4371	1970	1.0
468	13568	0.0
181	14913	0.0
387	7550	0.0
447	8891	0.0
611	9113	1.0
4251	1768	0.0
2800	6233	1.0
2952	7975	0.0
